student_id,course_id,similarity_score,Branch,Percentage_10th,Percentage_12th,Skills_x,Career_Goal,StudentId,skills_processed_x,career_goal_processed,Title,Category,Course Type,Skills_y,skills_processed_y,category_processed
73,interactivity_with_javascript,0.19938967575335742,ECE,85,85,,Signal Processing Engineer,73,,signal processing engineer,Interactivity with JavaScript,Computer Science,Course,"Document Object Model (DOM),JavaScript,Web Development,",document object model domjavascriptweb development,computer science
62,probability_theory_foundation_for_data_science,0.19924759863650904,CSIT,85,85,,DevOps Engineer,62,,devops engineer,Probability Theory: Foundation for Data Science,Data Science,Course,"Probability,central limit theorem,continuous random variables,Bayes' Theorem,discrete random variables,",probabilitycentral limit theoremcontinuous random variablesbayes theoremdiscrete random variables,data science
74,linux_embedded_system_topics_and_projects,0.23645664440384578,ECE,85,85,,Embedded Systems Engineer,74,,embedded systems engineer,Linux Embedded System Topics and Projects,Computer Science,Course,"Agile Software Development,Linux,Embedded Systems,",agile software developmentlinuxembedded systems,computer science
28,1machine_learning_data_lifecycle_in_production_,0.19891058885796356,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,28,html css javascript react nodejs angular apis databases,web developer,Machine Learning Data Lifecycle in Production ,Data Science,Course,"ML Metadata,Convolutional Neural Network,TensorFlow Extended (TFX),Data Validation,Data transformation,",ml metadataconvolutional neural networktensorflow extended tfxdata validationdata transformation,data science
45,foundations_of_user_experience_ux_design,0.23336063107640093,ME,75,75,"CAD, Mechanical Design, Manufacturing Processes, Prototyping, SolidWorks, AutoCAD",Design Engineer,45,cad mechanical design manufacturing processes prototyping solidworks autocad,design engineer,Foundations of User Experience (UX) Design,Computer Science,Course,"User Experience (UX),UX Research,Wireframe,Prototype,User Experience Design (UXD),",user experience uxux researchwireframeprototypeuser experience design uxd,computer science
33,object_oriented_java_programming_data_structures_a,0.3688081692723534,CS,85,85,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,33,python java c data structures algorithms git,software engineer,Object Oriented Java Programming: Data Structures and Beyond Specialization,Computer Science,Specialization,"Data Structure, Problem Solving, Java Programming, Object-Oriented Programming (OOP), Logic Programming, Sorting Algorithm, Trees (Data Structures), Linked List, Binary Tree, Graphs, Search Algorithm, Graph Algorithms, ",data structure problem solving java programming objectoriented programming oop logic programming sorting algorithm trees data structures linked list binary tree graphs search algorithm graph algorithms,computer science
64,ready_to_roll__the_video_production_process,0.1975256069624885,CSAI,85,95,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,64,robotics ai c embedded systems matlab ros,robotics engineer,Ready to Roll – The Video Production Process,Personal Development,Course,"Framing,Video Production,Storytelling,video,",framingvideo productionstorytellingvideo,personal development
72,1market_research_specialization,0.19881203859266322,ECE,75,95,,Signal Processing Engineer,72,,signal processing engineer,Market Research Specialization,Business,Specialization,"Use qualitative and quantitative research methodologies, Manage the development and use of different research instruments, Analyse and interpret data, Develop a research proposal, Familiarise with the essentials of market research, Identify and formulate the research needs, Understand the research process, Reflect on the development of the research proposal, Collect primary and secondary data, Adopt different sampling approaches, Evaluate different data collection approaches, Refine research instruments, ",use qualitative and quantitative research methodologies manage the development and use of different research instruments analyse and interpret data develop a research proposal familiarise with the essentials of market research identify and formulate the research needs understand the research process reflect on the development of the research proposal collect primary and secondary data adopt different sampling approaches evaluate different data collection approaches refine research instruments,business
55,react_native,0.32963820598542903,CSIT,85,75,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,55,html css javascript react nodejs angular apis databases,web developer,React Native,Computer Science,Course,"React (Javascript Library),React,Application development,Mobile Development,",react javascript libraryreactapplication developmentmobile development,computer science
20,_system_administration_and_it_infrastructure_servi,0.1992044120306329,ECE,85,85,,VLSI Engineer,20,,vlsi engineer, System Administration and IT Infrastructure Services,Information Technology,Course,"Directory Service,Lightweight Directory Access Protocol (LDAP),Backup,",directory servicelightweight directory access protocol ldapbackup,information technology
21,finance_for_nonfinancial_professionals,0.19794816450950978,ECE,85,95,,Signal Processing Engineer,21,,signal processing engineer,Finance for Non-Financial Professionals,Business,Course,"Accounting,Financial Ratio,Financial Statement,Finance,",accountingfinancial ratiofinancial statementfinance,business
12,managing_employee_compensation,0.1990927177386852,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,12,html css javascript react nodejs angular apis databases,web developer,Managing Employee Compensation,Business,Course,"Human Resources (HR),Incentive,Compensation And Benefits,",human resources hrincentivecompensation and benefits,business
44,1managing_an_agile_team,0.3054702317480349,CSME,85,85,,Product Design Engineer,44,,product design engineer,Managing an Agile Team,Computer Science,Course,"agile product management,Agile Software Development,backlog management,Kanban,XP,",agile product managementagile software developmentbacklog managementkanbanxp,computer science
48,microsoft_azure_ai_fundamentals_ai900_exam_prep_sp,0.2468405814479987,ECE,85,75,,Signal Processing Engineer,48,,signal processing engineer,Microsoft Azure AI Fundamentals AI-900 Exam Prep Specialization,Data Science,Specialization,"Describe fundamental principles of machine learning on Azure, Describe AI workloads and considerations, Describe features of conversational AI workloads on Azure, Describe features of computer vision workloads on Azure, Describe features of Natural Language Processing (NLP) workloads on Azure, Artificial Intelligence (AI), Microsoft Azure, Machine Learning, Computer Vision, Natural Language Processing, Test Preparation, ",describe fundamental principles of machine learning on azure describe ai workloads and considerations describe features of conversational ai workloads on azure describe features of computer vision workloads on azure describe features of natural language processing nlp workloads on azure artificial intelligence ai microsoft azure machine learning computer vision natural language processing test preparation,data science
24,speak_english_professionally_in_person_online__on_,0.3232082646245936,CS,85,85,"Python, AI, Machine Learning, Neural Networks, Deep Learning, TensorFlow",AI Engineer,24,python ai machine learning neural networks deep learning tensorflow,ai engineer,"Speak English Professionally: In Person, Online & On the Phone",Language Learning,Course,"Stress,Communication,Presentation,Public Speaking,",stresscommunicationpresentationpublic speaking,language learning
18,introduction_to_accounting_data_analytics_and_visu,0.5762436131893243,CS,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,18,python r data analysis machine learning sql data visualization,data scientist,Introduction to Accounting Data Analytics and Visualization,Data Science,Course,"Data Analysis,Predictive Analytics,Data Visualization (DataViz),Data Architecture,Coding,",data analysispredictive analyticsdata visualization datavizdata architecturecoding,data science
4,electronic_music_production_specialization,0.19974466513717012,CS,85,95,,Cybersecurity Analyst,4,,cybersecurity analyst,Electronic Music Production Specialization,Arts and Humanities,Specialization,"Audio Production, Audio Recording, Music, Sound Design, Audio Editing, Music Making, File Management, Ableton, MIDI programming, Create an electronic composition, Create custom synthesizer patches, Manipulate preset patches, ",audio production audio recording music sound design audio editing music making file management ableton midi programming create an electronic composition create custom synthesizer patches manipulate preset patches,arts and humanities
12,1accounting_principles_of_financial_accounting,0.1986846406454591,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,12,html css javascript react nodejs angular apis databases,web developer,Accounting: Principles of Financial Accounting,Business,Course,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",financial accountingaccountingfinancial statementbalance sheet,business
